id	creator	title	model
und:2227mp5192k		UK-England-London-Abbey-Westminster.jpg	GenericFile
und:2227mp5193x		mrt.xml	GenericFile
und:2227mp51948		Barrio Boy: 40th Anniversary Edition	Document
und:2227mp5195m	Mark Suhovecky	LCIS6210 Group Two Data set	Dataset
und:2227mp5196z	Thomas A. Stapleford	Business and the Making of American Econometrics, 1910   1940	GenericFile
und:2514nk33v4j			Profile
und:2227mp5198n		Associate Professor of Music	Person
und:2514nk33v67	David Dressing	Technical information_Guatemala_1993.pdf	GenericFile
und:2514nk33v8x	Bradley Rettler	RettlerB022014D.pdf	GenericFile
und:2514nk33v98	Jason Robert Tomko	Fluid-Loaded Vibration of Thin Structures Due to Turbulent Excitation	Etd
und:2514nk33w1t	Walter Blaine Early, IV	Microsoft Word - Thesis formatted-ready-to-go-all-done mix.docx	GenericFile
und:2514nk33w0g	Matthew Aaron Meixner	Supernovae Simulations and the Equation of State	Etd
und:2514nk33w25	Shyamkumar Thoziyoor	Pim Lite: Vlsi Prototype of a Multithreaded Processor-In-Memory Chip	Etd
und:2514nk33w3h	Andrew Koldewey Henrick	SHOCK--FITTED NUMERICAL SOLUTIONS OF ONE- AND TWO-DIMENSIONAL DETONATION	GenericFile
und:2514nk33w56	Xiaowei Jin	thesis_xjin.pdf	GenericFile
und:2514nk33w4v	Shawn Thomas O'Neil	Non-Model Transcriptomics: Applications, Assessments, and Algorithms	Etd
und:2514nk33w7w	Gifford Andrew Grobien	"Be Transformed by the Renewing of Your Minds": Christian Worship as the Root of Righteousness and Ethical Formation	Etd
und:2514nk33w87	Chrystyna D. Kouros	Microsoft Word - KourosCD072005.doc	GenericFile
und:2514nk33w9k	Karen P. Hollingsworth	Increased Use of Available Image Data Decreases Errors in Iris Biometrics	Etd
und:2514nk33x0s	Alexis Nicole Thompson	Event Boundaries and Memory	Etd
und:2514nk33x14	Shaddy Abado	AbadoS092012D.pdf	GenericFile
und:2514nk33x2g	Lee Allen Mayo	Simulation without Replication: How Some Digital Computer Simulations Serve as Scientific Experiments	Etd
und:2514nk33x45	Jonathan Davis-Secord	Davis-Secord Dissertation.pdf	GenericFile
und:2514nk33x3t	Wei Zhang	Data Mining for Biological Data Learning: Algorithm and Application	Etd
und:2514nk33x6v	Paul C. Avey	Tempting Fate: Interests, Escalation, and Conflict in Nuclear Primacy	Etd
und:2514nk33x5h	Justin Farrell	The Young and the Restless? The Liberalization of Young Evangelicals	Etd
und:2514nk33x76	Soul Park	Deciding on Defeat: The Strategic Approach to War Termination	Etd
und:2514nk33z4g		v2clacfree.zip	GenericFile
und:2514nk33z03	Rachael A. Purta	Longitudinal Audio Data Collection and Emotional Analysis in the SCALE System Framework	Etd
und:2514nk33z7h	ccirhigi	CirhigiriC042016T.pdf	GenericFile
und:2514nk3406r	hwang12	WangH122016D.pdf	GenericFile
und:2514nk34042		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000021.jpg	GenericFile
und:2514nk3403q		Yuan_0004a.jpg	GenericFile
und:2514nk3400p	Nathan Sawatzky	Building Cities, Turning Souls: Necessity in the “City in Speech” of Plato’s <i>Republic</i>	Etd
und:2514nk34073	Verot, Augustine, 1805-1876.	Augustine Verot Manuscript	FindingAid
und:2514nk3408f		zaa.xml	GenericFile
und:2514nk34100		oes.xml	GenericFile
und:2514nk3409s	University of Notre Dame. Office of the President.	President 2005- : Jenkins Records	FindingAid
und:2514nk3411b	Hasley, Lucile, 1909-	Lucile Hasley Papers	FindingAid
und:2514nk3412p		fwk.xml	GenericFile
und:2514nk3414c		bhn.xml	GenericFile
und:2514nk34131	University of Notre Dame Archives.	Catholic Comic Book Collection	FindingAid
und:2514nk34162	George Rugg	msn_cw_barrier.xml	GenericFile
und:2514nk34209	Thomas A. Stapleford	Stapleford, Market Visions, JAH Sept 2007 (secure).pdf	GenericFile
und:2514nk3424p	Spiegelman, Art (American illustrator and cartoonist, 1948-)	Dreamscapes.	Image
und:2514nk34f5f		Algeria-Timgad-forum2.tif	GenericFile
und:2514nk34f74		Belgium-Gheel-church-S-Dyniphne-int.jpg	GenericFile
und:2514nk34f8g		image_2783.xml	GenericFile
und:2514nk34f9t		Egypt-Memphis-temple-Phtah.tif	GenericFile
und:2514nk34g2q		France-Versailles-palace.jpg	GenericFile
und:2514nk34g32		image_2289.xml	GenericFile
und:2514nk34g4d		France-Avignon-bridge-S-Benezet-chapel.tif	GenericFile
und:2514nk34g63		France-Troyes-cathedral-S-Pierre-detail.jpg	GenericFile
und:2514nk34g7f		image_2075.xml	GenericFile
und:2514nk34g8s		France-Le-Mans-cathedral-S-Julian-int.tif	GenericFile
und:2514nk34h21		France-Lisieux-cathedral-S-Peter.tif	GenericFile
und:2514nk34h0b		France-Rocamadour-village.jpg	GenericFile
und:2514nk34h1p		image_2017.xml	GenericFile
und:2514nk34h3c		image_1737.xml	GenericFile
und:2514nk34h83		Italy-Florence-church-Annunciation-facade.tif	GenericFile
und:2514nk34j10		image_1699.xml	GenericFile
und:2514nk34j2b		Italy-Rome-church-Holy-Cross-Jerusalem.tif	GenericFile
und:2514nk34j5c		image_3708.xml	GenericFile
und:2514nk34j9r		image_3560.xml	GenericFile
und:2514nk34k30		image_2887.xml	GenericFile
und:2514nk34k4b	Order of Saint Benedict	Benedictine Periodicals	FindingAid
und:2514nk34k61	Mark Suhovecky	LIS6210_Group2Cat_GarrisonMeyerSuhovecky.xlsx	GenericFile
und:2801pg1749m	Jamie Lee Serrano	Adult Alcohol Use Problems: Types of Childhood Maltreatment as Risk Factors, and the Mediating Effect of Age of Initial Alcohol Use	Etd
und:2801pg1750t	Jason Robert Tomko	TomkoJR042014D.pdf	GenericFile
und:2801pg17546	Walter William Whitehouse	The Musical Prelude to Vatican II: Plainchant, Participation, and Pius X	Etd
und:2801pg1755j	Shawn Thomas O'Neil	ONeilS042012D.pdf	GenericFile
und:2801pg17577	Matthew  W. Bates	Microsoft Word - THE DISSERTATION _2 Vols Final Draft, From Shari_.doc	GenericFile
und:2801pg1759x	Daniel Matthew Custance Lawson	The Effect of Wage Discrimination on Privileged Groups	Etd
und:2801pg1761g	Alexis Nicole Thompson	Microsoft Word - Thompson Masters Thesis.doc	GenericFile
und:2801pg17604	Karen P. Hollingsworth	TITLE PAGE and TABLE OF CONTENTS	GenericFile
und:2801pg1762t	Ashley Kate Baldridge	Invasive rusty crayfish (Orconectes rusticus): community impacts and potential for recovery	Etd
und:2801pg1764h	Wei Zhang	ZhangW122013D.pdf	GenericFile
und:2801pg1765v	Heng Yang	Design and Fabrication of a Tunable Fabry-Perot Interferometer/Photodiode Microspectral Image Sensor	Etd
und:2801pg1767j	Paul C.  Avey	AveyPC072013D.pdf	GenericFile
und:2801pg17755		v2clacjstm.zip	GenericFile
und:2801pg1783s	Robert Kusmer	Transatlantic Connections: a Tour of German Libraries and Publishing Houses	Article
und:2801pg1779j		US7687513.pdf	GenericFile
und:2801pg17875	Desmond, Humphrey Joseph, 1858-1932.	Humphrey Joseph Desmond Letters received	FindingAid
und:2801pg17902		pjk.xml	GenericFile
und:2801pg1791d	O'Gara, James	James O'Gara Papers	FindingAid
und:2801pg1795s	Binsfeld, Edmund L. (Edmund Louis), 1905-1985.	Edmund L. Binsfeld Papers	FindingAid
und:2801pg17b53		asl-20407.jpg	GenericFile
und:2801pg17q76		Belgium-Brussells-church-S-Joannes-Candenburg.jpg	GenericFile
und:2801pg17q8j		image_3111.xml	GenericFile
und:2801pg17q9w		Egypt-Karnak-temple-Amon-obelisk.tif	GenericFile
und:2801pg17r1f		Germany-Munich-Glyptotheque.jpg	GenericFile
und:2801pg17r65		France-Strasbourg-cathedral.jpg	GenericFile
und:2801pg17r8v		France-Lyons-cathedral-S-John.tif	GenericFile
und:2801pg17s23		France-Noyen-cathedral-cloister-13th-century.tif	GenericFile
und:2801pg17s4s		Greece-Athens-Erechtheion-Southwest.tif	GenericFile
und:2801pg17s54		image_2819.xml	GenericFile
und:2801pg17s85		Italy-Paestum-temple-Neptune-int2.tif	GenericFile
und:2801pg17t43		Italy-Siena-cathedral-library.jpg	GenericFile
und:2801pg17v4d		UK-England-London-Abbey-Westminster.tif	GenericFile
und:2801pg17v2q		Spain-Cordova-Calahorra.jpg	GenericFile
und:2801pg17v63		Complicity and Moral Accountability	Document
und:2801pg17w3c	Cheryl Snay	Ashbaugh Dec Arts Gallery @ SMA.pdf	GenericFile
und:2b88qc00d82	David Dressing	Guatemala 1995	Dataset
und:2b88qc00f40	Jessica Ziembroski	Socioeconomic Status, Race-Ethnicity, and the Health of Retirement-Age Women: The Paradox of Social Relationships	Etd
und:2b88qc00f9q	Nathan Gerth	A Model Town: Tver', the Classical Imperial Order, and the Rise of Civic Society in the Russian Provinces, 1763-1861	Etd
und:2b88qc00g2m	Richard Charles Kurker, Jr.	Beyond O<sub>2</sub>: Biochemistry of Chlorite Dismutases from Klebsiella and Staphylococcus	Etd
und:2b88qc00g3z	Ashley Kate Baldridge	BaldridgeA092013D	GenericFile
und:2b88qc00g7b	Belkys Torres	Serial Storytelling, Female Audiences and Telenovelas: Television's Influence on Contemporary Latina/o Fiction	Etd
und:2b88qc00j27	Fazle Elahi Faisal	New Network Analysis Approaches and Their Computational Biology Applications, with Focus on Dynamic Network Analysis and Network Comparison	Etd
und:2b88qc00j89		zai.xml	GenericFile
und:2b88qc00k0v		zab.xml	GenericFile
und:2b88qc00m98	P. G. A.	 Decimas dedicadas a su excelencia…	Document
und:2b88qc00k6x		bin.xml	GenericFile
und:2b88qc00m67		asl-20407.tif	GenericFile
und:2b88qc00k5k	University of Notre Dame. Mendoza College of Business. Marketing and Communications Office.	Notre Dame: Mendoza College of Business Marketing and Communications Office Records	FindingAid
und:2b88qc01078		Algeria-Timgad-baths.jpg	GenericFile
und:2b88qc0108m		image_3055.xml	GenericFile
und:2b88qc0111h		Egypt-Memphis-Sphinx.jpg	GenericFile
und:2b88qc0112v		image_3378.xml	GenericFile
und:2b88qc0118x		France-Troyes-cathedral-S-Pierre-detail.tif	GenericFile
und:2b88qc01167		France-Avignon-bridge-S-Benezet-chapel2.jpg	GenericFile
und:2b88qc0117k		image_2609.xml	GenericFile
und:2b88qc0124v		France-Lisieux-Old-Houses.jpg	GenericFile
und:2b88qc0126j		India-Tanjore-temple.tif	GenericFile
und:2b88qc0127w		image_1011.xml	GenericFile
und:2b88qc0130s		Italy-Florence-church-Pazzi.jpg	GenericFile
und:2b88qc01314		image_1538.xml	GenericFile
und:2b88qc01345		Italy-Rome-church-Holy-Cross-Jerusalem-facade.jpg	GenericFile
und:2b88qc0135h		image_1463.xml	GenericFile
und:2b88qc01434		image_3278.xml	GenericFile
und:2f75r783p70			Person
und:2f75r783p9p	David Dressing	Guatemala 1995 with indigenous people.sav	GenericFile
und:2f75r783q17	Mitchell Kajzer	Memorability of Computer Security Posters as Affected by Message Type	Etd
und:2f75r783q3x	Christine M. Wallace	Microsoft Word - Christine Wallace Dissertation FINAL.docx	GenericFile
und:2f75r783q5m	Jessica Ziembroski	JZ dissertation title and abstract.doc	GenericFile
und:2f75r783q6z	Walter William Whitehouse	WhitehouseW042008D_Vol2.pdf	GenericFile
und:2f75r783q79	Becky Akiko Miller	-	GenericFile
und:2f75r783r06	Nathan Gerth	_	GenericFile
und:2f75r783r1j	Lei Fang	Cooperative Control of Multi-Agent Systems with Information Flow Constraints	Etd
und:2f75r783r37	Richard Charles Kurker, Jr.	GNUS AND YOU	GenericFile
und:2f75r783r2w	Brian Hoesman	Microsoft Word - 00-Title Page.doc	GenericFile
und:2f75r783r4k	Brian James Belliveau	An Analysis of Rhodopsin Trafficking in the Secretory Pathway	Etd
und:2f75r783r68	Stefanie Celeste Wellons	WellonsSC122013T.pdf	GenericFile
und:2f75r783r8z	Belkys Torres	TorresB042013D	GenericFile
und:2f75r783t15		US7676074.pdf	GenericFile
und:2f75r783s7x		v2clacjust.zip	GenericFile
und:2f75r783t8k	Wenjun Li	Gallium Nitride Field-Effect Transistors for Low-Power Applications	Etd
und:2f75r783v04		zcj.xml	GenericFile
und:2f75r783v1g	Blayney, Lindsey, 1874-1971	Lindsey Blayney Papers	FindingAid
und:2f75r783v35	O'Hara, John F. (John Francis), 1888-1960.	John Francis O'Hara Papers	FindingAid
und:2f75r783v4h		hnt.xml	GenericFile
und:2f75r783v5v	Xaverian Brothers. English Province.	Xaverian Brothers. English Province Records	FindingAid
und:2f75r783v7j	Bitting, William Charles, 1887-1954	William Charles Bitting Papers	FindingAid
und:2f75r783w7v	Bliss, Harry (American cartoonist, 1964-)	Dreamscapes. Depiction of Racism.	Image
und:2f75r78493g		Germany-Munich-Glyptotheque.tif	GenericFile
und:2f75r78494t		France-Paris-church-Notre-Dame.tif	GenericFile
und:2f75r78496h		France-Fontainebleau-castle-int4.jpg	GenericFile
und:2f75r78497v		image_2127.xml	GenericFile
und:2f75r784b13		image_1984.xml	GenericFile
und:2f75r784b2f		France-Paris-church-Notre-Dame-Lorette2.tif	GenericFile
und:2f75r784b5g		image_2092.xml	GenericFile
und:2f75r784b8h		Italy-Rome-church-S-Peter3.tif	GenericFile
und:2f75r784c02		Italy-Pasteum-temple-Ceres.jpg	GenericFile
und:2f75r784c2r		Italy-Pavia-Monastery-Chartreuse2.tif	GenericFile
und:2f75r784c4f		Italy-Bologna-tower-Asinelli.jpg	GenericFile
und:2f75r784c5s		image_1129.xml	GenericFile
und:2f75r784c64		Italy-Siena-cathedral-library.tif	GenericFile
und:2f75r784c8t		Portugal-Batalha-convent-S-Maria-Victoire4.jpg	GenericFile
und:2f75r784d3d		image_3163.xml	GenericFile
und:2f75r784d84		Dedication and Leadership	Document
und:2f75r784d7s		ame.xml	GenericFile
und:2j62s466z8d			Person
und:2j62s46701k		Professor	Person
und:2j62s46705z	Kirsten H. Appleyard	K. Appleyard M.A. THESIS	GenericFile
und:2j62s46709b	Cosimo Carmelo Stephen Fuda	Microsoft Word - title page abstract.doc	GenericFile
und:2j62s467127	Lei Fang	E:/research/Thesis/LeiThesis/Lei_ndthesis.dvi	GenericFile
und:2j62s46710j	Keke Lai	Title page	GenericFile
und:2j62s46713k	Jacob Edward Montgomery	Investigation of M&#252;ller Glial Responses to Retinal Injury in Zebrafish	Etd
und:2j62s467158	Brian  James  Belliveau 	Microsoft Word - 48D158F0-3ECF-083988.doc	GenericFile
und:2j62s46716m	Yingbo Zhao	Fundamental Limitations in Networked Control Systems	Etd
und:2j62s467216	Christopher J. Lane	The Diversity of Vocations: Choosing a State of Life in Early Modern France	Etd
und:2j62s467247		V-Dem Question IDs v3	GenericFile
und:2j62s46728m		v2cldiscm.zip	GenericFile
und:2j62s467336		Public Land Surveys	Hydramata::Group
und:2j62s46737k		Yuan_0008a.jpg	GenericFile
und:2j62s46738x		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000025.jpg	GenericFile
und:2j62s46740g		zaj.xml	GenericFile
und:2j62s467425		zac.xml	GenericFile
und:2j62s46744v		oha.xml	GenericFile
und:2j62s46746j		fxe.xml	GenericFile
und:2j62s467487		bit.xml	GenericFile
und:2j62s46758j		asl-20408.jpg	GenericFile
und:2j62s46764g			Person
und:2j62s467k1v		Belgium-Gheel-church-S-Dyniphne.jpg	GenericFile
und:2j62s467k26		image_2784.xml	GenericFile
und:2514nk34h6d		Italy-Rome-fountain-Tiber-and-Anio.jpg	GenericFile
und:2514nk34h4q		India-Tanjore-temple.jpg	GenericFile
und:2514nk34h7r		image_1627.xml	GenericFile
und:2514nk34j0n		Italy-Pistoja-Baptistery.jpg	GenericFile
und:2514nk34j6q		Russia-Petrograd-chapel-S-Andrew.tif	GenericFile
und:2514nk34k0z		Spain-Madrid-Escorial6.tif	GenericFile
und:2514nk34k7c	Daniel J. Hicks	The Virtues of Scientific Practice: MacIntyre, Virtue Ethics, and the Historiography of Science	Article
und:2514nk34k5p		9780268029791_Print	GenericFile
und:2514nk34k92		Mary E. Frandsen	Profile
und:2514nk34m2z	Cheryl Snay	The Ashbaugh Decorative Arts Gallery at the Snite Museum of Art	Document
und:2801pg1747x	David Dressing	Technical information_Guatemala_1993_2.pdf	GenericFile
und:2801pg17515	Matthew Aaron Meixner	MeixnerMA042013D.pdf	GenericFile
und:2801pg1752h	Clifton T Harris	Photoinduced Electron Transfer Processes Of Semiconductor Quantum Dots In Confined Media	Etd
und:2801pg1753v	Shyamkumar Thoziyoor	ThoziyoorS042004.pdf	GenericFile
und:2801pg1756w	Sejin Park	"The Festival of Weeks and Sinai"	Etd
und:2801pg1758k	Gifford Andrew Grobien	Conclusion - Formation and Justification	GenericFile
und:2801pg17635	Lee Allen Mayo	MayoLA112011D.pdf	GenericFile
und:2801pg17666	Justin Farrell	FarrellJ042011T.pdf	GenericFile
und:2801pg1768w	Bryan Ostdiek	Searching for Electroweakino Dark Matter at a Hadron Collider	Etd
und:2801pg1770f	pgardne1	GardnerPX082015D.pdf	GenericFile
und:2801pg17844		Yuan_0005a.jpg	GenericFile
und:2801pg1785g		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000022.jpg	GenericFile
und:2801pg1788h		zci.xml	GenericFile
und:2801pg1789v	Bonté, Kenneth	Baestlé - Bonté - DeSeille Family Papers	FindingAid
und:2801pg1792r		hly.xml	GenericFile
und:2801pg17933	Ackermann Family	Francis Xavier Ackerman Family Papers	FindingAid
und:2801pg1794f		cbc.xml	GenericFile
und:2801pg17b84		Durand Group	Hydramata::Group
und:2801pg17r2s		France-Paris-church-Notre-Dame.jpg	GenericFile
und:2801pg17r4g		France-Fontainebleau-castle4.tif	GenericFile
und:2801pg17r34		image_1945.xml	GenericFile
und:2801pg17r7h		image_2412.xml	GenericFile
und:2801pg17s0d		France-Paris-church-Notre-Dame-Lorette2.jpg	GenericFile
und:2801pg17s1r		image_2057.xml	GenericFile
und:2801pg17s6g		Italy-Rome-church-S-Peter3.jpg	GenericFile
und:2801pg17s7t		image_1138.xml	GenericFile
und:2801pg17t0q		Italy-Pavia-Monastery-Chartreuse2.jpg	GenericFile
und:2801pg17t2d		Italy-Venice-palace-Mihelli.tif	GenericFile
und:2801pg17t12		image_1598.xml	GenericFile
und:2801pg17v01		Switzerland-Montreux-castle-Chatelard.tif	GenericFile
und:2801pg17t6s		Portugal-Batalha-convent-S-Maria-Victoire3.tif	GenericFile
und:2801pg17v5r		osb.xml	GenericFile
und:2801pg17v8s	Thomas A. Stapleford	Abstract	GenericFile
und:2b88qc00f0m	Jamie Lee Serrano	SerranoJL022015D.pdf	GenericFile
und:2b88qc00f29	Christine M. Wallace	Solution and Aggregation Behavior of the U60 Nanocluster and Post-Detonation Nuclear Forensic Analysis of Trinitite	Etd
und:2b88qc00f3n	Clifton T Harris	HarrisCT092011D.pdf	GenericFile
und:2b88qc00f71	Sejin Park	Microsoft Word - Title Page.doc	GenericFile
und:2b88qc00f5b	Walter William Whitehouse	THE MUSICAL PRELUDE TO VATICAN II:	GenericFile
und:2b88qc00f6p	Becky Akiko Miller	Detection and biological assessment of genome structural variation in Plasmodium falciparum	Etd
und:2b88qc00g0x	Daniel Matthew Custance Lawson	LawsonDMC072005.pdf	GenericFile
und:2b88qc00g18	Brian Hoesman	Behavior of Tidal Inlets During and After Severe Storms	Etd
und:2b88qc00g5n	Stefanie Celeste Wellons	The Variable Effects of Perceived Discrimination: A Longitudinal Analysis of Latino Heterogeneity in American Identity	Etd
und:2b88qc00g60	Heng Yang	Microsoft Word - heng_dissertation_final_postfc.doc	GenericFile
und:2b88qc00h2x	John Gerring	V-Dem Codebook v3	GenericFile
und:2b88qc00h69		v2clacjstw.zip	GenericFile
und:2b88qc00j4x	Robert Kusmer	Transatlantic Connections.docx	GenericFile
und:2b88qc00j58		Yuan_0006a.jpg	GenericFile
und:2b88qc00j9n	French, James J., 1859-1941.	James J. French Letters received	FindingAid
und:2b88qc00j6m		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000023.jpg	GenericFile
und:2b88qc00k3w	Harnett, Joseph, 1911-1987	Joseph Harnett Papers	FindingAid
und:2b88qc00k47		fxa.xml	GenericFile
und:2b88qc00k2j		oga.xml	GenericFile
und:2b88qc00k16	Murnion, Philip J.	Philip J. Murnion Papers	FindingAid
und:2b88qc0109z		Belgium-Gheel-church-S-Dyniphne-int.tif	GenericFile
und:2b88qc0114j		France-Versailles-palace.tif	GenericFile
und:2b88qc01136		image_1854.xml	GenericFile
und:2b88qc0120g		France-Le-Mans-cathedral-S-Julian.jpg	GenericFile
und:2b88qc01225		France-Rocamadour-village.tif	GenericFile
und:2b88qc0121t		image_1856.xml	GenericFile
und:2b88qc01287		Italy-Rome-fountain-Tiber-and-Anio.tif	GenericFile
und:2b88qc0132g		Italy-Pistoja-Baptistery.tif	GenericFile
und:2b88qc0138j		Georgia-Batumi-church.jpg	GenericFile
und:2b88qc0142s		Spain-Madrid-Escorial7.jpg	GenericFile
und:2b88qc01465	Ames, Charlotte	Charlotte Ames Collection	FindingAid
und:2b88qc0147h		Cover	GenericFile
und:2f75r783q48	Kirsten H. Appleyard	Angelic Art: The Painterly Preaching of Fra Angelico's Annunciation Scenes	Etd
und:2f75r783q90	Keke Lai	Accuracy in Parameter Estimation for Targeted Effects in Structural Equation Modeling: Sample Size Planning for Narrow Confidence Intervals	Etd
und:2f75r783q8n	Cosimo Carmelo Stephen Fuda	The antibiotic resistance of penicillin-binding protein 2a of methicillin-resistant Staphylococcus aureus	Etd
und:2f75r783r7m	Lei Xiao	Cooperative Relaying Strategies for Wireless Communication Systems	Etd
und:2f75r783s3j		Guide_to_V-Dem_data_v3	GenericFile
und:2f75r783t6w		Yuan_0007a.jpg	GenericFile
und:2f75r783t77		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000024.jpg	GenericFile
und:2f75r783t9x	Gleeson, James, 1840-1907.	James Gleeson Letters received	FindingAid
und:2f75r783v2t		pjm.xml	GenericFile
und:2f75r783v66		cbm.xml	GenericFile
