id	creator	title	model
und:fn106w94d1m	Kyle Heintz	Experimental Investigation on the Effects of Non-cyclical Frequency and Amplitude Variation on Dynamic Stall	Etd
und:fq977s77j52	Yue Li	Understanding the Molecular Mechanisms of Renal Progenitor Patterning During Zebrafish Nephrogenesis	Etd
und:fq977s77j6d	Robert Lester	Three Essays in Macroeconomics	Etd
und:fq977s77k0n	Jakob Joseph Ollinger	Popocalypse Now: The rise of the Boy-Men in Pop Culture	Etd
und:fq977s77k8d	Dugald John MacDougall	Self-Assembly of Extended Networks from Molecular Lithium and Sodium Complexes	Etd
und:fq977s77k9r	Elizabeth Hope Blodgett	Marital Conflict and Mothers' Responsive Parenting Practices as Mediators of the Relation between Maternal Emotional Distress and Adolescent Adjustment	Etd
und:ft848p60v68	Changjun Zhou	The Effect of Additives and Processing Conditions on Properties of Sintered Mesocarbon Microbeads	Etd
und:ft848p60v7m	Raú l Erick Juá rez Hernández	A Convergent Approach for the Syntheses of Sideromycins: Mycobactin T and Gallioxamine B Conjugates	Etd
und:ft848p60v4k	Eloy Garcia	Model-Based Control over Networks: Architecture and Performance	Etd
und:ft848p60v5x	Annalia Palumbo	Alpha-Capture and Alpha-Elastic Scattering on P-Nuclei to Probe the Hauser-Feshbach Framework	Etd
und:ft848p60v2w	Philip W. Snowberger	Sub-Identities:  A Hierarchical Identity Model for Practical Containment	Etd
und:ft848p60t90	Ryan Joseph Downey	Maw Maw	Etd
und:ft848p60v37	Bradford Ray Houston	The Marketplace as a Vehicle for Social and Economic Revitalization: A New Market Hall for LaGrange, Georgia	Etd
und:ft848p60w26	RaviKiran Gopalan	Practicable Schemes for Multi-User Networks	Etd
und:ft848p60w3j	Michaela Marie Logue	Sound Generation and Scattering in Turbofan Engines	Etd
und:ft848p60w1v	William L Towns	Impact of Transfected Cytoplasmic Dynein Intermediate Chain on Dynein-Based Transport	Etd
und:ft848p60v8z	Minjun Yan	Electric Field Detection by Electrostatic Force Microscopy for Clocking Quantum-Dot Cellular Automata Molecules	Etd
und:ft848p60x8k	Emma Vanhoozer	Problems in Poetics: Robert Creeley in Theory and in Practice	Etd
und:ft848p61j5d	Sara Fathipour	Electric Double Layer Doping and Process Development for Transition-Metal-Dichalcogenide Tunnel Field-Effect Transistors	Etd
und:fx719k44380	Gaurav Nigam	Base Station Cooperation in Downlink Heterogeneous Cellular Networks	Etd
und:fx719k4439b	Paul A. Brink	The Idea of a Pluralist Politics: Pluralism and Consensus in John Rawls's <i>Political Liberalism</i>	Etd
und:fx719k4441w	Ginger E. Sigmon	Crystal Chemistry of Early Actinides (Thorium, Uranium, and Neptunium) and Uranium Mesoporous Materials	Etd
und:fx719k4437n	James Russell Johnson	Targeted Delivery of Molecular Cargo and Fluorescent Bioimaging Agents	Etd
und:fx719k4450v	Christopher Joseph Fennell	Development of Molecular Dynamics Techniques for the Study of Water and Biochemical Systems	Etd
und:fx719k44427	Bahman Aboulhasanzadeh	Multiscale Computations of Mass Transfer in Bubbly Flows	Etd
und:fx719k4455k	Erik A. Koenke	Paul's Divided Patrimony: How Early Christian Commentators on Galatians Shaped The Reformation Debate Over Justification By Faith Alone	Etd
und:fx719k44516	Sinead Howley	Cloning and Characterization of Zebrafish Lengsin: A Lens-Specific Gene Expressed in Differentiating Secondary Fiber Cells	Etd
und:fx719k4464j	Allison E. Murphy	Living Well with Others: Aristotle on Friendship	Etd
und:g158bg27d7b	Erin R. Hurley	S-Block Metal Amide Complexes and Enolization Reactions	Etd
und:g158bg27d49	Angela Nardoni Laws	Effects of abiotic conditions and herbivore density on tritrophic interactions in an old field food chain	Etd
und:g158bg27d8p	Michael Eugene Morris	The Unity of Identity and Difference as the Ontological Basis of Hegel's Social and Political Philosophy	Etd
und:g158bg27d60	Kyle Pettijohn	Causality and Expectedness in Establishing Event Boundaries	Etd
und:g158bg27d18	Sophia Meyers	Giambattista Tiepolo: His Representations of the Sacrifice of Iphigenia and His Self-Identification with the Classical History Painter Timanthes	Etd
und:g158bg27d5n	Peter Michael LoGiudice	Humanism and the Classical: The Expansion of the Art Institute of Chicago	Etd
und:g158bg27f4m	Jonathan Juilfs	Creative and Daring Spaces in Speculative Theology: Literary Strategies for Doctrinal Self-Authorization in Julian of Norwich's <i>A Revelation of Love</i> and Marguerite Porete's <i>The Mirror of Simple Souls</i>	Etd
und:g158bg27f5z	MarÌ_a Alejandra Armesto	Territorial Control and Particularistic Spending: The Provision of Local Public Goods by Subnational Governments in Mexico and Argentina	Etd
und:g158bg27f07	Chad David Meyer	Computational Models of Molecular Clouds -- Connection with Observation and Theory	Etd
und:g158bg27d91	Joshua P. Yoder	Representatives of Roman Rule: Roman Governors in Luke-Acts	Etd
und:g158bg27f38	Sean Gregory Harmeyer	Acceleration Capability Analysis as a Development Tool for Motion Control of Legged Robotic Systems	Etd
und:g158bg27g9n	Salvatore Buonocore	An Application of Fractional Calculus to Anomalous Diffusion and Imaging in Inhomogeneous Media	Etd
und:g158bg27h5k	Allison E. Gaffey	An Evaluation of the Interactions Between Acute Stress, Cortisol, Oxytocin and Working Memory Performance	Etd
und:g445cc10n98	Grant R. Brodrecht	"Our Country": Northern Evangelicals and the Union during the Civil War and Reconstruction	Etd
und:g445cc10p3h	Orfilio Ernesto Valiente	Truth, Justice, and Forgiveness: Reconciliation in Jon Sobrino's Christology	Etd
und:g445cc10p4v	Mohammad Abu Jafar Siddiq	Clock Line and Field-Coupled Input for Nanomagnet Logic	Etd
und:g445cc10p1t	Christopher Dennis Middendorff	A Hierarchical Swarm System for Robust Real-Time Feature Detection	Etd
und:g445cc10q2g	Firat Demir	Three Essays on Financial Liberalization, Country Risk and Low Growth Traps in Argentina, Mexico and Turkey	Etd
und:g445cc10q3t	Michael Stanley Evans	Chain Length-Dependent Conformations of Co-Translational Folding Intermediates of P22 Tailspike	Etd
und:g445cc10r03	Quinn Culver	Topics in Algorithmic Randomness and Effective Probability	Etd
und:g445cc10r65	Yan Zhang	The Risky Rainbow of Artificial Food Dyes: A Visual Communication Campaign Designed to Raise Concerns about Potential Dangers of Petroleum-Based, Synthetic Food Dyes and Offer Healthier Choices to Consumers	Etd
und:g732d793z6t	Aida Ramos	Economy, Empire, and Identity: Rethinking the Origins of Political Economy in Sir James Steuart's Principles of Political Economy	Etd
und:g732d793z8h	Wei Chen	Deciphering Mantle Sources and Petrogenetic History of the Oka Carbonatite Complex, Qu&eacute;bec, Canada	Etd
und:g732d793z3s	Matthew A Quinn	Beta Decay Half-Lives of Neutron Rich Isotopes in the Germanium-Bromine Region	Etd
und:g732d793z75	David A Cieslak	A Clustering Defense Against Distributed Denial of Service Attacks	Etd
und:g732d793z9v	Xiaoling Zhong	Model Selection, Evaluation and Tests of Invariance in Finite Factor Mixture Modeling Using a Two Stage Approach	Etd
und:g732d79400b	Namita Chatterjee	The role of protein C signaling in inflammation-associated cancer in vivo	Etd
und:g732d79406d	Brian James Smith	Design, Analysis, and Experimental Evaluation of Hybrid Precast Concrete Shear Walls for Seismic Regions	Etd
und:g732d79401p	Nicole Eddy	Marginal Annotation in Medieval Romance Manuscripts: Understanding the Contemporary Reception of the Genre	Etd
und:g732d79407r	Amanda Goncalves	Studies of Deep-Red and Near-Infrared Imaging Probes and Their In Vitro Applications	Etd
und:g732d794052	Shuangcai Wang	Blowup in Nonliear Heat Equations	Etd
und:g732d794021	Ya-Cheng Lin	Combustion Joining of Dissimilar and Refractory Materials	Etd
und:g732d794172	Michael James Gonzales	Safety-Critical Healthcare Technology Design	Etd
und:g732d794219	Andrea E. Kalchik	Location-Based Prospective Memory	Etd
und:g732d79422n	Peter Ulrickson	Oriented One-Dimensional Supersymmetric Euclidean Field Theories and K-Theory	Etd
und:gb19f47773d	William Danny Paquette	Toward the Total Synthesis of 20-Deoxyapoptolidin	Etd
und:gb19f477753	Anna-Gay Nelson	Understanding The Structural Chemistry of Actinide Phosphonates	Etd
und:gb19f47776f	Karl Smith	&#946;-Delayed Neutron Emission Studies of Neutron-Rich Palladium and Silver Isotopes	Etd
und:gb19f47771q	Joseph William Thompson	Iris Perturbation Methods for Improved Recognition	Etd
und:gb19f47785d	Paul Tran	Oxidative Stabilization of Mesophase Pitch: Permeabiltity Measurements and Kinetics	Etd
und:gb19f477842	Jeanette Young	Towards Characterization of the Polyketide Synthase Gene Cluster Responsible for the Production of Gephyronic Acid	Etd
und:gb19f47791b	Joseph William Brutto	The Many Faces of Aristotle: Neo-Aristotelianism and Contemporary Political Theory	Etd
und:gb19f47792p	Vittoria Luchini	Il Divo Dei Poveri: Totó’s Journey from Rags to Fame	Etd
und:gb19f47797d	Haichao Lu	Synthesis of Star Polymer to Explore the Effect of Structure on Loading Efficiency	Etd
und:gf06g160h8p	April Irene Wilkins	Submerged	Etd
und:gf06g160h91	Patrick James Kolesiak	Architecture as a Diplomatic Tool: A Proposal for the New American Embassy in Baghdad, Iraq	Etd
und:gf06g160h5n	Lindsay Rebecca Starck	Noah's Wife	Etd
und:gf06g160j4m	Timothy S. Miller	Closing the Book on Chaucer: Medieval Theories of Ending and the Ends of Chaucerian Narrative	Etd
und:gf06g160j38	Ezequiel Alejo Gonzalez Ocantos	The Collapse of Impunity Regimes in Latin America: Legal Cultures, Strategic Litigation and Judicial Behavior	Etd
und:gf06g160j1k	Kara Leigh Huegel	The Cellular, Molecular, and Developmental Impact of Mutations in NPC1	Etd
und:gf06g160j7n	Timothy Collin Faltemier	Flexible and Robust 3D Face Recognition	Etd
und:gf06g160j2x	Inna V. Birchenko	Genetic Diversity of Native Northern Red Oak (Quercus rubra L.) Populations	Etd
und:gf06g160j9b	Santanu Chatterjee	Coarse-grained Methods for Long Timescale Dynamics of Biomolecules	Etd
und:gh93gx43s76	Ana Velitchkova	Cosmopolitan Priming for Change: Transnational Social Movements in Communist Eastern Europe	Etd
und:gh93gx43s3t	Ryan Cole Thompson	The Cauchy Problem for the CH2 System	Etd
und:gh93gx43s5h	Beth Couture	An Encyclopedia of Living Ghosts	Etd
und:gh93gx43s8j	Marika K Kuspa	Targeting and Recognition of Proteins Within the Mycobacterial ESX-1 Secretion System	Etd
und:gh93gx43v1r	John D. Sehorn	Origen of Alexandria's Homilies 1-14 on Ezekiel: Translation and Commentary	Etd
und:gh93gx43t7h	Berlyn Rose Mellein	Solvent Strength Effects on the Anti-Solvent Ability Of Carbon Dioxide With Ionic Liquid/Organic Mixtures	Etd
und:gh93gx43v4s	Temistocle Grenga	Numerical Solution of Multi-Dimensional Compressible Reactive Flow Using a Parallel Wavelet Adaptive Multi-Resolution Method	Etd
und:gh93gx43w0q	Christopher Meyer	A Convergent Synthesis of Imidazoles and Their Use in Task Specific Ionic Liquids for Carbon Capture	Etd
und:gm80ht2727j	Francis Kobina Insaidoo	Dynamics of Peptides Bound to Class I Major Histocompatibility Complex Proteins: Implications for T-Cell Receptor Recognition in the Immune Response	Etd
und:gm80ht2730f	Suzanne Orr	Deporting the Red Menace: Russian Immigrants, Progressive Reformers, and the First Red Scare in Chicago	Etd
und:gm80ht2734t	Mariana Figuera Losada	Human Plasminogen, Conformational Transitions and Activation	Etd
und:gm80ht27355	Eric C. Rowe	Called by the Name of the Lord: Early Uses of the Names and Titles of Jesus in Identifying His Followers	Etd
und:gm80ht2736h	Richard Ledet	Evangelical Protestants, Individualistic Churches, and Economic (In)-Equality in the American States	Etd
und:gm80ht2731s	Alec Pawling	Data Stream Summarization for Machine Learning	Etd
und:gm80ht27324	Richard Cameron Murphy	Traveling Threads: A New Multithreaded Execution Model	Etd
und:gm80ht2733g	Nilay Saiya	The Roots of Religious Terrorism	Etd
und:gm80ht27413	Matthew Todd Eggemeier	Prophetic Apophasis: Emmanuel LÌ©vinas and Johann Baptist Metz on Philosophy/Theology, Subjectivity, and God after the End of Theodicy	Etd
und:gm80ht2739j	William Franklin Zech	Highly-Ionized Gas; Probing Energetic Galactic Environments	Etd
und:gq67jq10c08	Clara Elizabeth Seaman	Characterization of Tricuspid and Bicuspid Aortic Valve Hemodynamics Under Normal and Calcified States	Etd
und:gq67jq10b5p	Xavier Marquez	The Stranger's Knowledge: Political Knowledge in Plato's <i>Statesman</i>	Etd
und:gq67jq10b92	Jennifer Claire Penkethman	The Sympathetic Division	Etd
und:gq67jq10c9c	Wei Zhang	Estimating Latent Variable Interactions with Missing Data	Etd
und:gq67jq10c81	Katherine Leigh Hull	A Solution-Based Approach to Semiconductor Nanowires	Etd
und:gq67jq10f2k	Christopher E. Kleven	Vane Separation Control in a Linear Cascade with Area Expansion using AC DBD Plasma Actuators	Etd
und:gt54kk93m9b	Elizabeth A. Covay	The Emergence and Persistence of the Black-White Achievement Gap	Etd
und:gt54kk93n27	Quanling Zheng	A Multifluidic MEMS Microneedle	Etd
und:gt54kk93n3k	Thomas Lawrence Miller	The False Histories: Seven Folktales	Etd
und:gt54kk93n89	Jeffrey Matthew Hemmes	Improving Data Availability in Mobile Applications Through Enhanced Cooperative Localization	Etd
und:gt54kk93n7z	Sarah Shafiq	De-Secularizing Finance: Islamic Banking in Pakistan	Etd
und:gt54kk93p16	Lu Zhang	Manipulation of the DNA and Colloids in Suspension and at Surfaces	Etd
und:gt54kk93n6m	Jody S Nicholson	Get the Lead Out: Reducing Lead Exposure for Children in Poverty	Etd
und:gt54kk93p3w	Denise Audrey Ayo	Modern Women of Letters: Rebecca West, Virginia Woolf, and Mary Colum	Etd
und:gt54kk93q7k	W. Robert Burns	Statistical Learning Methods for Aero-Optic Wavefront Prediction and Adaptive-Optic Latency Compensation	Etd
und:gt54kk93q36	Piyush M. Ranade	Turbulence Amplitude Modulation in an Externally Forced, High Reynolds Number Boundary Layer	Etd
und:gx41mg76x29	Anne Elizabeth Martin	Predictive Modeling of Healthy and Amputee Walking using a Simple Planar Model	Etd
und:gx41mg76w9d	Hristina A Staleva	Transient Absorption Studies of Single Metal Nanoparticles	Etd
und:gx41mg76w7q	James A Hussar	Cycling Through the Pampas: Fictionalized Accounts of Jewish Agricultural Colonization in Argentina and Brazil	Etd
und:gx41mg76w82	Jonathan Peter Hill	The Evangelical Advantage: A Test of the Subcultural Identity Theory of Religious Strength	Etd
und:gx41mg76x1z	Ryan Edward Butler	The Design and Development of Vectorbase: A Bioinformatic Resource Center for Invertebrate Vectors of Human Pathogens	Etd
und:gx41mg76z18	Jody Peters	Influence of Habitat, Predation, and Spatial and Temporal Scales on Species Diversity and Distributions: Interactions Involving Crayfishes in the Laurentian Great Lakes and Inland Lakes	Etd
und:gx41mg76z0x	Peter Ryan McHenry	Elucidating the mechanism of action of the novel marine macrolide iejimalide	Etd
und:gx41mg76z5n	Ashleen Kelly Menchaca-Bagnulo	"My City Before My Soul": Reading the <i>Discourses on Livy</i> as a Retelling of Augustine's <i>City of God</i>	Etd
und:h128nc6066t	Simone Brosig	"In the Secret of the Trinity": Eucharistic Devotion in the Thirteenth-Century Southern Low Countries	Etd
und:h128nc6065g	Mingjun Huang	Erbium-Doped Wet Oxides of AlGaAs and InAlP on GaAs Substratesfor Optoelectronic Integration	Etd
und:h128nc60644	Lawrence P. Tardibono Jr.	Methodology Development and Syntheses of Biologically Relevant Molecules from Acylnitroso Cycloadducts: Access to Benzodiazepines and Carbocyclic Nucleosides	Etd
und:h128nc60675	Joseph R Rausch	Designing Longitudinal Studies of Negative Exponential Growth According to the Reliabilities of Growth Parameter Estimators	Etd
und:h128nc60613	Emily Jeanne DiFilippo	In the New World	Etd
und:h128nc6069v	Lucrecia Garcia Iommi	Thinking Institutions in 3-D: Ideas, Interests, and Power in the Creation of the International Criminal Court	Etd
und:h128nc60702	Seyedehsaideh Eshraghi	The Green Movement: Its Roots and Causes from a Gender Perspective	Etd
und:h128nc6068h	Stacey B Scott	A Multi-Perspective Examination of Stress in Later Life	Etd
und:h128nc6074f	Christopher Bensing Boehnen	A Multi-Modal Approach to Frontal and Non Frontal Facial Feature Detection	Etd
und:h128nc60733	Pramita Mitra	Reliable and Efficient Group Communication in Mobile Ad-Hoc Networks	Etd
und:h128nc6075s	Chad Patrick Quaglia	Novel, Deployable Origami-Inspired Shelters for Forward Operating Bases: Design and Optimization	Etd
und:h128nc6084r	Bret Nye	The Yearning Sessions and a Lifestory	Etd
und:h415p843g15	Stephanie Rochelle Ahern	Breaking the Organizational Mold: Why the Institutional United States Army has Changed despite Itself since the End of the Cold War	Etd
und:h415p843f9m	Patrick Ormande Bowles	Wind Tunnel Experiments on the Effect of Compressibility on the Attributes of Dynamic Stall	Etd
und:h415p843g46	Michael W Kennedy	Visual Feedback in Balance Rehabilitation using Inexpensive Gaming Peripherals	Etd
und:h415p843g3v	Jianfeng Zhu	Application of discontinuous Galerkin finite element methods for vertebrate limb pattern formation	Etd
und:h415p843g0t	Thidapat Chantem	Generalized Elastic Scheduling for Real-Time Systems	Etd
